name,date,mean,sitename,greenhouse,city,cultivar_id
leaf_width,2016-09-16T05:00:00Z,61,MAC Field Scanner Season 2 Range 40 Pass 7,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,68,MAC Field Scanner Season 2 Range 40 Pass 7,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,66,MAC Field Scanner Season 2 Range 40 Pass 7,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,74,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,67,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,75,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,68,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,74,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 41 Pass 5,FALSE,Maricopa,6000000329
leaf_width,2016-09-16T05:00:00Z,77,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,62,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,72,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,70,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,70,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,65,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,71,MAC Field Scanner Season 2 Range 41 Pass 6,FALSE,Maricopa,6000000264
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,44,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,72,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,60,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,65,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,56,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,56,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,50,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 13 Pass 1,FALSE,Maricopa,6000000413
leaf_width,2016-09-16T05:00:00Z,78,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,70,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,55,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,67,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,72,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,70,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,90,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,80,MAC Field Scanner Season 2 Range 16 Pass 4,FALSE,Maricopa,6000000300
leaf_width,2016-09-16T05:00:00Z,77,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,68,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,72,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,65,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,68,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,75,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
leaf_width,2016-09-16T05:00:00Z,67,MAC Field Scanner Season 2 Range 19 Pass 4,FALSE,Maricopa,6000000381
