name,date,mean,sitename
plant_height,2014-06-23T21:59:43Z,695,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T21:58:29Z,794,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:43:58Z,53,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T20:33:01Z,31,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:40:14Z,42,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T18:58:08Z,124,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T18:19:43Z,103,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T18:11:17Z,215,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T20:32:53Z,1080,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T21:23:25Z,129,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T20:37:42Z,1081,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:08:52Z,918,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T19:19:05Z,905,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T21:47:25Z,592,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T18:25:15Z,141,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:21:21Z,766,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:12:10Z,231,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T20:34:54Z,25,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:05:35Z,89,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:10:16Z,59,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T18:06:31Z,56,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:49:36Z,61,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T21:17:10Z,17,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:26:18Z,61,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T21:25:30Z,124,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T20:38:39Z,78,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T21:19:59Z,30,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T18:16:51Z,86,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T18:54:21Z,208,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T21:08:42Z,76,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-03T18:21:36Z,69,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T19:51:29Z,69,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T20:44:15Z,203,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T20:09:35Z,86,Danforth Plant Science Center Bellweather Phenotyping Facility
